Pincode,Region,ProductID,Product,RetailerName,delivery_date(2024-03-15_15:01:00),delivery_date(2024-03-15_18:01:41),delivery_date(2024-03-16_13:15:33),delivery_date(2024-03-18_13:01:01),delivery_date(2024-03-19_11:01:38),delivery_date(2024-03-19_12:49:48),delivery_date(2024-03-19_15:44:36),delivery_date(2024-03-19_17:30:35),delivery_date(2024-03-20_08:30:47),delivery_date(2024-03-20_15:30:34),delivery_date(2024-03-21_12:30:31),delivery_date(2024-03-21_15:30:11)
560016,Bengaluru,B091CXQ7R1,PRODUCT_Orient Electric Ultimate 1000 Watt Dry Iron DuPont American Heritage Coated Silver-Amazon_Orient,RetailEZ Pvt Ltd,19-03-2024,Currently Unavailable,21-03-2024,24-03-2024,24-03-2024,24-03-2024,24-03-2024,24-03-2024,27-03-2024,Currently Unavailable,27-03-2024,Currently Unavailable
560016,Bengaluru,B01M3SYQ7P,PRODUCT_Orient Electric 500W Mixer grinder Kitchen Kraft 500 MGKK50B3 with 3 SS jars-Amazon_Orient,RetailEZ Pvt Ltd,21-03-2024,Currently Unavailable,21-03-2024,Currently Unavailable,24-03-2024,24-03-2024,24-03-2024,24-03-2024,26-03-2024,Currently Unavailable,27-03-2024,Currently Unavailable
560016,Bengaluru,B0B4DV1NV9,PRODUCT_Orient Electric 750W Mixer grinder 750 MGSP75WB3 3 jar with 3 SS jars-Amazon_Orient,RetailEZ Pvt Ltd,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,27-03-2024,Currently Unavailable,27-03-2024,Currently Unavailable
560016,Bengaluru,B0B6ZKKLP3,PRODUCT_Orient Electric 750W Mixer Grinder 750 MGSP75B4 4 jar with 3 SS Jars-Amazon_Orient,RetailEZ Pvt Ltd,21-03-2024,Currently Unavailable,21-03-2024,24-03-2024,24-03-2024,24-03-2024,24-03-2024,24-03-2024,27-03-2024,Currently Unavailable,27-03-2024,Currently Unavailable
560016,Bengaluru,B0B7HR14XW,PRODUCT_Orient Electric Chefspecial Kitchen Genie 750W Dry Grinding Jar White-Amazon_Orient,RetailEZ Pvt Ltd,19-03-2024,Currently Unavailable,21-03-2024,Currently Unavailable,Currently Unavailable,24-03-2024,24-03-2024,26-03-2024,27-03-2024,Currently Unavailable,27-03-2024,Currently Unavailable
560016,Bengaluru,B0CH5CBM41,PRODUCT_Orient Electric 12W High Glow LED Bulb 6500K Cool White-Amazon_Orient,ETrade Online,19-03-2024,Currently Unavailable,21-03-2024,24-03-2024,24-03-2024,24-03-2024,24-03-2024,24-03-2024,27-03-2024,Currently Unavailable,27-03-2024,Currently Unavailable
560016,Bengaluru,B0CH6BVFQG,PRODUCT_Orient Electric Moonlite 6W LED Down Light Recessed Ceiling LED Light Cool White-Amazon_Orient,ETrade Online,19-03-2024,Currently Unavailable,21-03-2024,24-03-2024,24-03-2024,24-03-2024,24-03-2024,24-03-2024,27-03-2024,Currently Unavailable,27-03-2024,Currently Unavailable
560016,Bengaluru,B09X75ZYS5,PRODUCT_Orient Electric 12W Emergency Rechargeable LED Bulb 6500K Cool White-Amazon_Orient,ETrade Online,Currently Unavailable,Currently Unavailable,21-03-2024,24-03-2024,24-03-2024,24-03-2024,24-03-2024,24-03-2024,27-03-2024,Currently Unavailable,27-03-2024,Currently Unavailable
560016,Bengaluru,B07MZZDY6T,PRODUCT_Orient Electric Ultimo 50L Desert Air Cooler with Densenest Honeycomb pads (Grey and Orange)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B07N14BD7Y,PRODUCT_Orient Electric Electric Ultimo 65L Desert Air Cooler with Densenest Honeycomb pads (Grey)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B083ZDMWZ1,PRODUCT_Orient Electric CW5003B Desert Air Cooler 50L White-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0B886KXG6,PRODUCT_Orient Electric Electric Ultimo 88L Desert Air Cooler with Densenest Honeycomb pads (Grey and Orange)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0CR45B1SH,PRODUCT_Orient Electric Tornado 52L Desert Air Cooler 3650 mch (Dark Grey)-Amazon_Orient,MERUMARTdotCOM,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0CR46YQRF,PRODUCT_Orient Electric Tornado 65L Desert Air Cooler 3650 mch(Dark Grey)-Amazon_Orient,MERUMARTdotCOM,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0CSFS1DPP,PRODUCT_Orient Electric Durachill 40L Air Coolers with Densest honeycomb pads (White Grey)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0CSFTZHVF,PRODUCT_Orient Electric Superchill 100L Desert Air Coolers with Densenest honeycomb pads (White & Grey)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0B7B28LYC,PRODUCT_Orient Electric 2000 W Steam Iron with Weilburger Coated Silver-Amazon_Orient,Orient  Electric,27-03-2024,Currently Unavailable,28-03-2024,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
600041,Chennai,B0BMVJQZ7G,PRODUCT_Orient Electric Apex Prime 1200mm BEE Star Ceiling Fan (Brown)-Amazon_Orient,RetailEZ Pvt Ltd,17-03-2024,Currently Unavailable,23-03-2024,Currently Unavailable,26-03-2024,26-03-2024,26-03-2024,26-03-2024,27-03-2024,Currently Unavailable,27-03-2024,Currently Unavailable
600041,Chennai,B0B7B28LYC,PRODUCT_Orient Electric 2000 W Steam Iron with Weilburger Coated Silver-Amazon_Orient,Orient  Electric,27-03-2024,Currently Unavailable,28-03-2024,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0BMVH2SXX,PRODUCT_Orient Electric Apex Prime 1200mm BEE Star Ceiling Fan (White)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0BMVJQZ7G,PRODUCT_Orient Electric Apex Prime 1200mm BEE Star Ceiling Fan (Brown)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0BMVF3GZJ,PRODUCT_Orient Electric Pacific Air Decor 1200mm BEE Star Rated Ceiling Fan (White)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B09BJFB2HC,PRODUCT_Orient Electric 1200 mm I Tome Remote BLDC BEE 5-star rated Ceiling Fan Brown -Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B09WD61LZX,PRODUCT_Orient Electric 1200 mm I Tome Remote BLDC BEE 5-star rated Ceiling Fan Black -Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0BX9MXCLT,PRODUCT_Orient Electric 1200 mm I Falcon Deco BLDC Ceiling Fan Smoke Brown -Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0C7ZFKM1R,PRODUCT_Orient Electric Stand 82 400 MM (Red)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B01DLTWNTM,PRODUCT_Orient Electric Wall Fan 49 Remote Touch Control Panel Crystal White-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0BDS2S7PY,PRODUCT_Orient Electric Fabrismooth 1000 Watt Dry Iron-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B01MY839VW,PRODUCT_Orient Electric Fabrijoy 1000 Watt Dry Iron-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0B4DV1NV9,PRODUCT_Orient Electric 750W Mixer grinder 750 MGSP75WB3 3 jar with 3 SS jars-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B09X75ZYS5,PRODUCT_Orient Electric 12W Emergency Rechargeable LED Bulb 6500K Cool White-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0CR45B1SH,PRODUCT_Orient Electric Tornado 52L Desert Air Cooler 3650 mch (Dark Grey)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
560016,Bengaluru,B0CR46YQRF,PRODUCT_Orient Electric Tornado 65L Desert Air Cooler 3650 mch(Dark Grey)-Amazon_Orient,No Retailer Found,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable,Currently Unavailable
